NAME	TITLE	SCORE	
KCTD10	potassium channel tetramerization domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23236]	-0.010053148	
ADARB1	adenosine deaminase RNA specific B1 [Source:HGNC Symbol;Acc:HGNC:226]	-0.010061667	
FBLIM1	filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]	-0.010063412	
ADGRB3	adhesion G protein-coupled receptor B3 [Source:HGNC Symbol;Acc:HGNC:945]	-0.010072849	
IGLV6-57	immunoglobulin lambda variable 6-57 [Source:HGNC Symbol;Acc:HGNC:5927]	-0.010074299	
KIF20B	kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]	-0.010078516	
LARS2	leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17095]	-0.010085064	
BAALC	BAALC binder of MAP3K1 and KLF4 [Source:HGNC Symbol;Acc:HGNC:14333]	-0.010087266	
TNNT1	troponin T1, slow skeletal type [Source:HGNC Symbol;Acc:HGNC:11948]	-0.010091342	
PELI2	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]	-0.0100971	
FXYD6	FXYD domain containing ion transport regulator 6 [Source:HGNC Symbol;Acc:HGNC:4030]	-0.010097223	
LZTS1	leucine zipper tumor suppressor 1 [Source:HGNC Symbol;Acc:HGNC:13861]	-0.010097877	
HMMR	hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012]	-0.0100983875	
SYCP2L	synaptonemal complex protein 2 like [Source:HGNC Symbol;Acc:HGNC:21537]	-0.010109726	
ZFP2	ZFP2 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:26138]	-0.010111114	
SNIP1	Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]	-0.01011325	
PURG	purine rich element binding protein G [Source:HGNC Symbol;Acc:HGNC:17930]	-0.010115083	
BIN2	bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053]	-0.01011602	
KCNN3	potassium calcium-activated channel subfamily N member 3 [Source:HGNC Symbol;Acc:HGNC:6292]	-0.010117523	
ATP1A4	ATPase Na+/K+ transporting subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:14073]	-0.010120058	
PTPRN2	protein tyrosine phosphatase receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]	-0.010126164	
CYYR1	cysteine and tyrosine rich 1 [Source:HGNC Symbol;Acc:HGNC:16274]	-0.0101273805	
CCNDBP1	cyclin D1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1587]	-0.010129174	
TNFRSF10A-DT	TNFRSF10A divergent transcript [Source:HGNC Symbol;Acc:HGNC:52647]	-0.010130625	
HASPIN	histone H3 associated protein kinase [Source:HGNC Symbol;Acc:HGNC:19682]	-0.010137512	
EPHX3	epoxide hydrolase 3 [Source:HGNC Symbol;Acc:HGNC:23760]	-0.010137738	
ZNF674-AS1	ZNF674 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:44266]	-0.010144374	
ICAM5	intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]	-0.010144461	
PLA2G12AP1	phospholipase A2 group XIIA pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39248]	-0.010148519	
PGAM1	phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]	-0.010152314	
ASPG	asparaginase [Source:HGNC Symbol;Acc:HGNC:20123]	-0.010152685	
FAM43A	family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]	-0.010157151	
GPR157	G protein-coupled receptor 157 [Source:HGNC Symbol;Acc:HGNC:23687]	-0.010161552	
PCDHA11	protocadherin alpha 11 [Source:HGNC Symbol;Acc:HGNC:8665]	-0.010165819	
RCBTB2	RCC1 and BTB domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914]	-0.0101687	
SUV39H2	SUV39H2 histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:17287]	-0.010172415	
HSF2BP	heat shock transcription factor 2 binding protein [Source:HGNC Symbol;Acc:HGNC:5226]	-0.010176198	
RPS10P7	ribosomal protein S10 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36423]	-0.010181455	
LINC00910	long intergenic non-protein coding RNA 910 [Source:HGNC Symbol;Acc:HGNC:44361]	-0.01018147	
LGALS2	galectin 2 [Source:HGNC Symbol;Acc:HGNC:6562]	-0.010184324	
GABRR2	gamma-aminobutyric acid type A receptor subunit rho2 [Source:HGNC Symbol;Acc:HGNC:4091]	-0.010194183	
MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils [Source:HGNC Symbol;Acc:HGNC:29383]	-0.010204432	
STXBP3	syntaxin binding protein 3 [Source:HGNC Symbol;Acc:HGNC:11446]	-0.010205543	
SLAMF7	SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]	-0.010206501	
SNAP25	synaptosome associated protein 25 [Source:HGNC Symbol;Acc:HGNC:11132]	-0.010207405	
DTX2P1	DTX2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42352]	-0.010210398	
ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	-0.010210816	
RHBG	Rh family B glycoprotein [Source:HGNC Symbol;Acc:HGNC:14572]	-0.010216328	
MPZ	myelin protein zero [Source:HGNC Symbol;Acc:HGNC:7225]	-0.01022635	
CYB5RL	cytochrome b5 reductase like [Source:HGNC Symbol;Acc:HGNC:32220]	-0.010226686	
IRAG2	inositol 1,4,5-triphosphate receptor associated 2 [Source:HGNC Symbol;Acc:HGNC:6690]	-0.0102266995	
RILPL2	Rab interacting lysosomal protein like 2 [Source:HGNC Symbol;Acc:HGNC:28787]	-0.010226725	
TSR3	TSR3 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:14175]	-0.010227968	
ABCA8	ATP binding cassette subfamily A member 8 [Source:HGNC Symbol;Acc:HGNC:38]	-0.010231833	
SF3B6	splicing factor 3b subunit 6 [Source:HGNC Symbol;Acc:HGNC:30096]	-0.010236092	
UPK3A	uroplakin 3A [Source:HGNC Symbol;Acc:HGNC:12580]	-0.010238973	
MAK16	MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]	-0.010245634	
OBSCN-AS1	OBSCN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32047]	-0.010246613	
MYT1	myelin transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7622]	-0.010250021	
GJA4	gap junction protein alpha 4 [Source:HGNC Symbol;Acc:HGNC:4278]	-0.010251811	
NUTM2G	NUT family member 2G [Source:HGNC Symbol;Acc:HGNC:23449]	-0.010252372	
TAGLN2	transgelin 2 [Source:HGNC Symbol;Acc:HGNC:11554]	-0.010252918	
ZNF90	zinc finger protein 90 [Source:HGNC Symbol;Acc:HGNC:13165]	-0.010252967	
CFAP20	cilia and flagella associated protein 20 [Source:HGNC Symbol;Acc:HGNC:29523]	-0.010257821	
TEDC2	tubulin epsilon and delta complex 2 [Source:HGNC Symbol;Acc:HGNC:25849]	-0.010260386	
ZNF799	zinc finger protein 799 [Source:HGNC Symbol;Acc:HGNC:28071]	-0.010261679	
TMEM187	transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705]	-0.010263346	
TAGLN2P1	transgelin 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21739]	-0.010268936	
PCDHB5	protocadherin beta 5 [Source:HGNC Symbol;Acc:HGNC:8690]	-0.010271688	
TEKTIP1	tektin bundle interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:34496]	-0.010280447	
AKR1C2	aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]	-0.010283078	
CALM2P4	calmodulin 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39661]	-0.01028427	
ZNF658B	zinc finger protein 658B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:32033]	-0.010285037	
EXO5	exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:26115]	-0.010285689	
MRPL48P1	mitochondrial ribosomal protein L48 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21379]	-0.010289146	
DUXAP8	double homeobox A pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:32187]	-0.010291248	
GOLGA6L9	golgin A6 family like 9 [Source:HGNC Symbol;Acc:HGNC:37229]	-0.010291909	
ETS2-AS1	novel transcript	-0.010292191	
TMEM220	transmembrane protein 220 [Source:HGNC Symbol;Acc:HGNC:33757]	-0.010293516	
EARS2	glutamyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29419]	-0.010302355	
GOLGA6L3P	golgin A6 family like 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:37441]	-0.010302364	
HOXD8	homeobox D8 [Source:HGNC Symbol;Acc:HGNC:5139]	-0.010302867	
RAMAC	RNA guanine-7 methyltransferase activating subunit [Source:HGNC Symbol;Acc:HGNC:31022]	-0.010304888	
ZNF252P-AS1	ZNF252P antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27821]	-0.010306754	
ENSG00000230021	septin 14 (SEPT14) pseudogene	-0.010308851	
ENSG00000253123	novel transcript	-0.010310162	
CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]	-0.010310954	
MMP1	matrix metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:7155]	-0.010311865	
BARD1	BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]	-0.010312408	
SMAGP	small cell adhesion glycoprotein [Source:HGNC Symbol;Acc:HGNC:26918]	-0.010314182	
SSTR2	somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]	-0.01031615	
CHORDC1P1	CHORDC1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54687]	-0.010320108	
COL9A2	collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]	-0.0103386445	
LRRC15	leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]	-0.010340196	
C4orf46	chromosome 4 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:27320]	-0.010341497	
GYG1P1	glycogenin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39712]	-0.010342038	
GSDMA	gasdermin A [Source:HGNC Symbol;Acc:HGNC:13311]	-0.010343299	
CBR1-AS1	CBR1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55777]	-0.010343848	
WDR86	WD repeat domain 86 [Source:HGNC Symbol;Acc:HGNC:28020]	-0.010348407	
S1PR5	sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299]	-0.010348725	
EN2	engrailed homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3343]	-0.010353308	
CXCR4	C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]	-0.010359286	
CCDC15	coiled-coil domain containing 15 [Source:HGNC Symbol;Acc:HGNC:25798]	-0.010361152	
ZSCAN23	zinc finger and SCAN domain containing 23 [Source:HGNC Symbol;Acc:HGNC:21193]	-0.010363422	
TWSG1	twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]	-0.010363826	
SLC16A3	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]	-0.010368321	
THBS2	thrombospondin 2 [Source:HGNC Symbol;Acc:HGNC:11786]	-0.010375976	
SPOCK3	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3 [Source:HGNC Symbol;Acc:HGNC:13565]	-0.010380057	
PTX3	pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]	-0.010383818	
SLTM	SAFB like transcription modulator [Source:HGNC Symbol;Acc:HGNC:20709]	-0.010384832	
SENCR	smooth muscle and endothelial cell enriched migration/differentiation-associated lncRNA [Source:HGNC Symbol;Acc:HGNC:44177]	-0.010386889	
TIRAP-AS1	TIRAP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56069]	-0.010388429	
PMEL	premelanosome protein [Source:HGNC Symbol;Acc:HGNC:10880]	-0.010388465	
DNAJC3-DT	DNAJC3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:39808]	-0.010391364	
CA14	carbonic anhydrase 14 [Source:HGNC Symbol;Acc:HGNC:1372]	-0.010400099	
EEF1A1P4	eukaryotic translation elongation factor 1 alpha 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:3199]	-0.010405455	
HUNK	hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:HGNC:13326]	-0.010406736	
B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group) [Source:HGNC Symbol;Acc:HGNC:918]	-0.010413327	
ZBTB16	zinc finger and BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:12930]	-0.010414487	
CCND1	cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]	-0.010415216	
DDX47	DEAD-box helicase 47 [Source:HGNC Symbol;Acc:HGNC:18682]	-0.010420512	
RPSAP18	ribosomal protein SA pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:36106]	-0.010425029	
MPP4	MAGUK p55 scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:13680]	-0.010427567	
INPP4B	inositol polyphosphate-4-phosphatase type II B [Source:HGNC Symbol;Acc:HGNC:6075]	-0.010428871	
HDC	histidine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4855]	-0.010431306	
FLVCR1-DT	FLVCR1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:39077]	-0.010432872	
COL16A1	collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]	-0.0104387915	
ZNF681	zinc finger protein 681 [Source:HGNC Symbol;Acc:HGNC:26457]	-0.010443303	
LRRC63	leucine rich repeat containing 63 [Source:HGNC Symbol;Acc:HGNC:34296]	-0.010452996	
HMGB1P1	high mobility group box 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4993]	-0.010456334	
NUMB	NUMB endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]	-0.010459312	
PLCD3	phospholipase C delta 3 [Source:HGNC Symbol;Acc:HGNC:9061]	-0.010466808	
C1orf226	chromosome 1 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34351]	-0.010471542	
CEND1	cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153]	-0.010475251	
KIFC1	kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]	-0.010476289	
SLC13A4	solute carrier family 13 member 4 [Source:HGNC Symbol;Acc:HGNC:15827]	-0.010478289	
POLR3K	RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121]	-0.010483652	
TUBB3P1	tubulin beta 3 class III pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42339]	-0.010493473	
VEGFC	vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682]	-0.010493588	
SRD5A1	steroid 5 alpha-reductase 1 [Source:HGNC Symbol;Acc:HGNC:11284]	-0.010494753	
LRRN1	leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]	-0.010495641	
GRHL3	grainyhead like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:25839]	-0.010496579	
ZCCHC18	zinc finger CCHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:32459]	-0.010498999	
ERP29P1	endoplasmic reticulum lumenal protein 29 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24625]	-0.010526015	
CA3	carbonic anhydrase 3 [Source:HGNC Symbol;Acc:HGNC:1374]	-0.01052829	
C4orf19	chromosome 4 open reading frame 19 [Source:HGNC Symbol;Acc:HGNC:25618]	-0.010538022	
PPP1R16B	protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]	-0.010544324	
TMEM40	transmembrane protein 40 [Source:HGNC Symbol;Acc:HGNC:25620]	-0.010550727	
TMEM121	transmembrane protein 121 [Source:HGNC Symbol;Acc:HGNC:20511]	-0.01055235	
FDPSP7	farnesyl diphosphate synthase pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:33487]	-0.010554361	
TCEAL6	transcription elongation factor A like 6 [Source:HGNC Symbol;Acc:HGNC:24553]	-0.010557199	
KNL1	kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054]	-0.010558365	
TMEM141	transmembrane protein 141 [Source:HGNC Symbol;Acc:HGNC:28211]	-0.010558562	
METTL15P1	methyltransferase like 15 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31926]	-0.010559309	
PEA15	proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]	-0.010563736	
TBX15	T-box transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11594]	-0.010565374	
SHQ1	SHQ1, H/ACA ribonucleoprotein assembly factor [Source:HGNC Symbol;Acc:HGNC:25543]	-0.010565709	
QPCT	glutaminyl-peptide cyclotransferase [Source:HGNC Symbol;Acc:HGNC:9753]	-0.01056825	
OPCML	opioid binding protein/cell adhesion molecule like [Source:HGNC Symbol;Acc:HGNC:8143]	-0.010569048	
ZNF654	zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]	-0.010578589	
PHYHD1	phytanoyl-CoA dioxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23396]	-0.010579473	
OTULINL	OTU deubiquitinase with linear linkage specificity like [Source:HGNC Symbol;Acc:HGNC:25629]	-0.010587319	
IQCA1	IQ motif containing with AAA domain 1 [Source:HGNC Symbol;Acc:HGNC:26195]	-0.010591265	
ATG5	autophagy related 5 [Source:HGNC Symbol;Acc:HGNC:589]	-0.01059278	
GTF2IRD2P1	GTF2I repeat domain containing 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33127]	-0.010593639	
DIRAS1	DIRAS family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:19127]	-0.01059537	
CPAMD8	C3 and PZP like alpha-2-macroglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23228]	-0.010601325	
GIMAP5	GTPase, IMAP family member 5 [Source:HGNC Symbol;Acc:HGNC:18005]	-0.010602307	
RPL22P16	ribosomal protein L22 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36536]	-0.010603724	
TTN	titin [Source:HGNC Symbol;Acc:HGNC:12403]	-0.010608388	
CDC45	cell division cycle 45 [Source:HGNC Symbol;Acc:HGNC:1739]	-0.010613824	
ADM2	adrenomedullin 2 [Source:HGNC Symbol;Acc:HGNC:28898]	-0.0106153665	
XAB2	XPA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14089]	-0.010624355	
LRFN5	leucine rich repeat and fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20360]	-0.010624707	
RHOF	ras homolog family member F, filopodia associated [Source:HGNC Symbol;Acc:HGNC:15703]	-0.010626937	
CCIN	calicin [Source:HGNC Symbol;Acc:HGNC:1568]	-0.01063045	
ATP5MKP1	ATP5MK pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31716]	-0.01063583	
KCNA3	potassium voltage-gated channel subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:6221]	-0.010637581	
MYBPC2	myosin binding protein C2 [Source:HGNC Symbol;Acc:HGNC:7550]	-0.01063866	
PCNX2	pecanex 2 [Source:HGNC Symbol;Acc:HGNC:8736]	-0.010641536	
BRIP1	BRCA1 interacting helicase 1 [Source:HGNC Symbol;Acc:HGNC:20473]	-0.010641936	
RRS1	ribosome biogenesis regulator 1 homolog [Source:HGNC Symbol;Acc:HGNC:17083]	-0.010642249	
ABCC6	ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57]	-0.010647132	
TM9SF1	transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]	-0.010650389	
UPF3A	UPF3A regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20332]	-0.010651817	
DUSP5	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	-0.010654877	
CHEK2	checkpoint kinase 2 [Source:HGNC Symbol;Acc:HGNC:16627]	-0.010656671	
KLF2P2	Kruppel like factor 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49281]	-0.010668257	
GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]	-0.010673847	
WHAMMP1	WHAMM pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32361]	-0.010675614	
MYRIP	myosin VIIA and Rab interacting protein [Source:HGNC Symbol;Acc:HGNC:19156]	-0.010680377	
CACNB4	calcium voltage-gated channel auxiliary subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:1404]	-0.010685342	
SPAG5	sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]	-0.0106856655	
PCDHGA11	protocadherin gamma subfamily A, 11 [Source:HGNC Symbol;Acc:HGNC:8698]	-0.010688015	
DNAH1	dynein axonemal heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2940]	-0.010691079	
DGAT2	diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]	-0.010697848	
TMEM182	transmembrane protein 182 [Source:HGNC Symbol;Acc:HGNC:26391]	-0.010701409	
MDH1B	malate dehydrogenase 1B [Source:HGNC Symbol;Acc:HGNC:17836]	-0.010702694	
AP3B2	adaptor related protein complex 3 subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:567]	-0.010703488	
SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1 [Source:HGNC Symbol;Acc:HGNC:10831]	-0.0107045	
MT1E	metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]	-0.010709707	
EBF3	EBF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:19087]	-0.010712624	
ZNF784	zinc finger protein 784 [Source:HGNC Symbol;Acc:HGNC:33111]	-0.010725198	
CATSPER1	cation channel sperm associated 1 [Source:HGNC Symbol;Acc:HGNC:17116]	-0.010727418	
TMEM131L	transmembrane 131 like [Source:HGNC Symbol;Acc:HGNC:29146]	-0.010729019	
TAFA5	TAFA chemokine like family member 5 [Source:HGNC Symbol;Acc:HGNC:21592]	-0.010732412	
B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:21727]	-0.010734684	
DNAJC27	DnaJ heat shock protein family (Hsp40) member C27 [Source:HGNC Symbol;Acc:HGNC:30290]	-0.01073797	
FAM174B	family with sequence similarity 174 member B [Source:HGNC Symbol;Acc:HGNC:34339]	-0.010738038	
FAM3C	FAM3 metabolism regulating signaling molecule C [Source:HGNC Symbol;Acc:HGNC:18664]	-0.010738716	
LIMS4	LIM zinc finger domain containing 4 [Source:HGNC Symbol;Acc:HGNC:39941]	-0.010747857	
PCDHB6	protocadherin beta 6 [Source:HGNC Symbol;Acc:HGNC:8691]	-0.010749738	
CT69	cancer/testis associated transcript 69 [Source:HGNC Symbol;Acc:HGNC:37196]	-0.010750172	
RAP1GAP	RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858]	-0.010761859	
IGSF6	immunoglobulin superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:5953]	-0.010761992	
DMBT1	deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:HGNC:2926]	-0.010768645	
CFAP61	cilia and flagella associated protein 61 [Source:HGNC Symbol;Acc:HGNC:15872]	-0.010768979	
PLAC9	placenta associated 9 [Source:HGNC Symbol;Acc:HGNC:19255]	-0.010770858	
GUSBP5	GUSB pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:42319]	-0.0107771745	
RNLS	renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]	-0.010780897	
RASA4	RAS p21 protein activator 4 [Source:HGNC Symbol;Acc:HGNC:23181]	-0.010785214	
F7	coagulation factor VII [Source:HGNC Symbol;Acc:HGNC:3544]	-0.010792383	
PERM1	PPARGC1 and ESRR induced regulator, muscle 1 [Source:HGNC Symbol;Acc:HGNC:28208]	-0.010794841	
BLZF1	basic leucine zipper nuclear factor 1 [Source:HGNC Symbol;Acc:HGNC:1065]	-0.0107958205	
GSTM5	glutathione S-transferase mu 5 [Source:HGNC Symbol;Acc:HGNC:4637]	-0.010796001	
ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	-0.010797046	
EEIG2	EEIG family member 2 [Source:HGNC Symbol;Acc:HGNC:27637]	-0.010798968	
FAM151B	family with sequence similarity 151 member B [Source:HGNC Symbol;Acc:HGNC:33716]	-0.010799113	
FHAD1	forkhead associated phosphopeptide binding domain 1 [Source:HGNC Symbol;Acc:HGNC:29408]	-0.010799199	
MIR570	microRNA 570 [Source:HGNC Symbol;Acc:HGNC:32826]	-0.01080565	
SDK1	sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307]	-0.0108114155	
OR7E14P	olfactory receptor family 7 subfamily E member 14 pseudogene [Source:HGNC Symbol;Acc:HGNC:8385]	-0.010812418	
ARMC5	armadillo repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:25781]	-0.010813774	
EFR3B	EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155]	-0.010824009	
C4B	complement C4B (Chido blood group) [Source:HGNC Symbol;Acc:HGNC:1324]	-0.010827606	
DNAJC25	DnaJ heat shock protein family (Hsp40) member C25 [Source:HGNC Symbol;Acc:HGNC:34187]	-0.010828451	
UNC5B	unc-5 netrin receptor B [Source:HGNC Symbol;Acc:HGNC:12568]	-0.010840897	
GFRA2	GDNF family receptor alpha 2 [Source:HGNC Symbol;Acc:HGNC:4244]	-0.010847506	
TFEC	transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]	-0.01084821	
PPA1	inorganic pyrophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9226]	-0.010853996	
ING5	inhibitor of growth family member 5 [Source:HGNC Symbol;Acc:HGNC:19421]	-0.010861948	
FBN2	fibrillin 2 [Source:HGNC Symbol;Acc:HGNC:3604]	-0.010864082	
MMP24	matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]	-0.010866619	
PTGER4	prostaglandin E receptor 4 [Source:HGNC Symbol;Acc:HGNC:9596]	-0.010868068	
ITM2C	integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]	-0.010868725	
UTP4	UTP4 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:1983]	-0.010874593	
DCXR	dicarbonyl and L-xylulose reductase [Source:HGNC Symbol;Acc:HGNC:18985]	-0.010875334	
F2RL1	F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]	-0.010880056	
LINC01252	long intergenic non-protein coding RNA 1252 [Source:HGNC Symbol;Acc:HGNC:27888]	-0.010881	
ELAC1	elaC ribonuclease Z 1 [Source:HGNC Symbol;Acc:HGNC:14197]	-0.010883328	
